case,rate_hz,section,cutoff_hz,probe_hz,quantum_frames,rbj_magnitude_db,cast_state_magnitude_db,impulse_dft_magnitude_db,sustained_fundamental_db,sustained_residual_db,sustained_total_db,tail_energy,recovery_count
response-high_pass-96000-128-2-2,96000,high_pass,100.00000000000000000,400.00000000000000000,128,-0.01692796101231604,-0.01692801170530679,-0.01692790672531917,-0.01692780098453335,-147.44050944497956834,-0.01692778390432852,0.00000000000000000,0
response-high_pass-96000-255-2-2,96000,high_pass,100.00000000000000000,400.00000000000000000,255,-0.01692796101231604,-0.01692801170530679,-0.01692790672531917,-0.01692780098453335,-147.44050944497956834,-0.01692778390432852,0.00000000000000000,0
response-high_pass-96000-1024-2-2,96000,high_pass,100.00000000000000000,400.00000000000000000,1024,-0.01692796101231604,-0.01692801170530679,-0.01692790672531917,-0.01692780098453335,-147.44050944497956834,-0.01692778390432852,0.00000000000000000,0
response-high_pass-96000-1-2-3,96000,high_pass,100.00000000000000000,19200.00000000000000000,1,-0.00000000178756129,-0.00000000180425090,-0.00000020508921041,-0.00000004559945004,-148.06250476625618262,-0.00000016841879559,0.00000000000000000,0
response-high_pass-96000-127-2-3,96000,high_pass,100.00000000000000000,19200.00000000000000000,127,-0.00000000178756129,-0.00000000180425090,-0.00000020508921041,-0.00000004559945004,-148.06250476625618262,-0.00000016841879559,0.00000000000000000,0
response-high_pass-96000-128-2-3,96000,high_pass,100.00000000000000000,19200.00000000000000000,128,-0.00000000178756129,-0.00000000180425090,-0.00000020508921041,-0.00000004559945004,-148.06250476625618262,-0.00000016841879559,0.00000000000000000,0
response-high_pass-96000-255-2-3,96000,high_pass,100.00000000000000000,19200.00000000000000000,255,-0.00000000178756129,-0.00000000180425090,-0.00000020508921041,-0.00000004559945004,-148.06250476625618262,-0.00000016841879559,0.00000000000000000,0
response-high_pass-96000-1024-2-3,96000,high_pass,100.00000000000000000,19200.00000000000000000,1024,-0.00000000178756129,-0.00000000180425090,-0.00000020508921041,-0.00000004559945004,-148.06250476625618262,-0.00000016841879559,0.00000000000000000,0
response-high_pass-96000-1-2-4,96000,high_pass,100.00000000000000000,43200.00000000000000000,1,-0.00000000000031148,-0.00000000000053424,-0.00000016823575177,0.00000018762494431,-152.93867434334558197,0.00000009433216319,0.00000000000000000,0
response-high_pass-96000-127-2-4,96000,high_pass,100.00000000000000000,43200.00000000000000000,127,-0.00000000000031148,-0.00000000000053424,-0.00000016823575177,0.00000018762494431,-152.93867434334558197,0.00000009433216319,0.00000000000000000,0
response-high_pass-96000-128-2-4,96000,high_pass,100.00000000000000000,43200.00000000000000000,128,-0.00000000000031148,-0.00000000000053424,-0.00000016823575177,0.00000018762494431,-152.93867434334558197,0.00000009433216319,0.00000000000000000,0
response-high_pass-96000-255-2-4,96000,high_pass,100.00000000000000000,43200.00000000000000000,255,-0.00000000000031148,-0.00000000000053424,-0.00000016823575177,0.00000018762494431,-152.93867434334558197,0.00000009433216319,0.00000000000000000,0
response-high_pass-96000-1024-2-4,96000,high_pass,100.00000000000000000,43200.00000000000000000,1024,-0.00000000000031148,-0.00000000000053424,-0.00000016823575177,0.00000018762494431,-152.93867434334558197,0.00000009433216319,0.00000000000000000,0
response-high_pass-96000-1-2-5,96000,high_pass,100.00000000000000000,47040.00000000000000000,1,0.00000000000000000,-0.00000000000000868,-0.00000020155523560,-0.00000010626222782,-151.01269790492131051,-0.00000012168486763,0.00000000000000000,0
response-high_pass-96000-127-2-5,96000,high_pass,100.00000000000000000,47040.00000000000000000,127,0.00000000000000000,-0.00000000000000868,-0.00000020155523560,-0.00000010626222782,-151.01269790492131051,-0.00000012168486763,0.00000000000000000,0
response-high_pass-96000-128-2-5,96000,high_pass,100.00000000000000000,47040.00000000000000000,128,0.00000000000000000,-0.00000000000000868,-0.00000020155523560,-0.00000010626222782,-151.01269790492131051,-0.00000012168486763,0.00000000000000000,0
response-high_pass-96000-255-2-5,96000,high_pass,100.00000000000000000,47040.00000000000000000,255,0.00000000000000000,-0.00000000000000868,-0.00000020155523560,-0.00000010626222782,-151.01269790492131051,-0.00000012168486763,0.00000000000000000,0
response-high_pass-96000-1024-2-5,96000,high_pass,100.00000000000000000,47040.00000000000000000,1024,0.00000000000000000,-0.00000000000000868,-0.00000020155523560,-0.00000010626222782,-151.01269790492131051,-0.00000012168486763,0.00000000000000000,0
response-high_pass-96000-1-3-0,96000,high_pass,1000.00000000000000000,252.00000000000000000,1,-23.96724288145018278,-23.96724260262188011,-23.96725449212561188,-23.96724271160110220,-143.94052734801991278,-23.96724271431352449,0.00000000000000000,0
response-high_pass-96000-127-3-0,96000,high_pass,1000.00000000000000000,252.00000000000000000,127,-23.96724288145018278,-23.96724260262188011,-23.96725449212561188,-23.96724271160110220,-143.94052734801991278,-23.96724271431352449,0.00000000000000000,0
response-high_pass-96000-128-3-0,96000,high_pass,1000.00000000000000000,252.00000000000000000,128,-23.96724288145018278,-23.96724260262188011,-23.96725449212561188,-23.96724271160110220,-143.94052734801991278,-23.96724271431352449,0.00000000000000000,0
response-high_pass-96000-255-3-0,96000,high_pass,1000.00000000000000000,252.00000000000000000,255,-23.96724288145018278,-23.96724260262188011,-23.96725449212561188,-23.96724271160110220,-143.94052734801991278,-23.96724271431352449,0.00000000000000000,0
response-high_pass-96000-1024-3-0,96000,high_pass,1000.00000000000000000,252.00000000000000000,1024,-23.96724288145018278,-23.96724260262188011,-23.96725449212561188,-23.96724271160110220,-143.94052734801991278,-23.96724271431352449,0.00000000000000000,0
response-high_pass-96000-1-3-1,96000,high_pass,1000.00000000000000000,1000.00000000000000000,1,-3.01029995664019445,-3.01030021073178222,-3.01030040455677117,-3.01030057732801026,-141.36847928561763865,-3.01030052572474371,0.00000000000000000,0
response-high_pass-96000-127-3-1,96000,high_pass,1000.00000000000000000,1000.00000000000000000,127,-3.01029995664019445,-3.01030021073178222,-3.01030040455677117,-3.01030057732801026,-141.36847928561763865,-3.01030052572474371,0.00000000000000000,0
response-high_pass-96000-128-3-1,96000,high_pass,1000.00000000000000000,1000.00000000000000000,128,-3.01029995664019445,-3.01030021073178222,-3.01030040455677117,-3.01030057732801026,-141.36847928561763865,-3.01030052572474371,0.00000000000000000,0
response-high_pass-96000-255-3-1,96000,high_pass,1000.00000000000000000,1000.00000000000000000,255,-3.01029995664019445,-3.01030021073178222,-3.01030040455677117,-3.01030057732801026,-141.36847928561763865,-3.01030052572474371,0.00000000000000000,0
response-high_pass-96000-1024-3-1,96000,high_pass,1000.00000000000000000,1000.00000000000000000,1024,-3.01029995664019445,-3.01030021073178222,-3.01030040455677117,-3.01030057732801026,-141.36847928561763865,-3.01030052572474371,0.00000000000000000,0
response-high_pass-96000-1-3-2,96000,high_pass,1000.00000000000000000,4000.00000000000000000,1,-0.01657196013108499,-0.01657201069699608,-0.01657238444168811,-0.01657213136943556,-145.91493688292476349,-0.01657202857646517,0.00000000000000000,0
response-high_pass-96000-127-3-2,96000,high_pass,1000.00000000000000000,4000.00000000000000000,127,-0.01657196013108499,-0.01657201069699608,-0.01657238444168811,-0.01657213136943556,-145.91493688292476349,-0.01657202857646517,0.00000000000000000,0
response-high_pass-96000-128-3-2,96000,high_pass,1000.00000000000000000,4000.00000000000000000,128,-0.01657196013108499,-0.01657201069699608,-0.01657238444168811,-0.01657213136943556,-145.91493688292476349,-0.01657202857646517,0.00000000000000000,0
response-high_pass-96000-255-3-2,96000,high_pass,1000.00000000000000000,4000.00000000000000000,255,-0.01657196013108499,-0.01657201069699608,-0.01657238444168811,-0.01657213136943556,-145.91493688292476349,-0.01657202857646517,0.00000000000000000,0
response-high_pass-96000-1024-3-2,96000,high_pass,1000.00000000000000000,4000.00000000000000000,1024,-0.01657196013108499,-0.01657201069699608,-0.01657238444168811,-0.01657213136943556,-145.91493688292476349,-0.01657202857646517,0.00000000000000000,0
response-high_pass-96000-1-3-3,96000,high_pass,1000.00000000000000000,19200.00000000000000000,1,-0.00001790086814337,-0.00001790257528520,-0.00001799571355807,-0.00001792064436304,-148.24259198133285054,-0.00001804346326414,0.00000000000000000,0
response-high_pass-96000-127-3-3,96000,high_pass,1000.00000000000000000,19200.00000000000000000,127,-0.00001790086814337,-0.00001790257528520,-0.00001799571355807,-0.00001792064436304,-148.24259198133285054,-0.00001804346326414,0.00000000000000000,0
response-high_pass-96000-128-3-3,96000,high_pass,1000.00000000000000000,19200.00000000000000000,128,-0.00001790086814337,-0.00001790257528520,-0.00001799571355807,-0.00001792064436304,-148.24259198133285054,-0.00001804346326414,0.00000000000000000,0
response-high_pass-96000-255-3-3,96000,high_pass,1000.00000000000000000,19200.00000000000000000,255,-0.00001790086814337,-0.00001790257528520,-0.00001799571355807,-0.00001792064436304,-148.24259198133285054,-0.00001804346326414,0.00000000000000000,0
response-high_pass-96000-1024-3-3,96000,high_pass,1000.00000000000000000,19200.00000000000000000,1024,-0.00001790086814337,-0.00001790257528520,-0.00001799571355807,-0.00001792064436304,-148.24259198133285054,-0.00001804346326414,0.00000000000000000,0
response-high_pass-96000-1-3-4,96000,high_pass,1000.00000000000000000,43200.00000000000000000,1,-0.00000000313884058,-0.00000000316146370,-0.00000002478665954,0.00000016629550818,-153.11808558174169548,0.00000007300273840,0.00000000000000000,0
response-high_pass-96000-127-3-4,96000,high_pass,1000.00000000000000000,43200.00000000000000000,127,-0.00000000313884058,-0.00000000316146370,-0.00000002478665954,0.00000016629550818,-153.11808558174169548,0.00000007300273840,0.00000000000000000,0
response-high_pass-96000-128-3-4,96000,high_pass,1000.00000000000000000,43200.00000000000000000,128,-0.00000000313884058,-0.00000000316146370,-0.00000002478665954,0.00000016629550818,-153.11808558174169548,0.00000007300273840,0.00000000000000000,0
response-high_pass-96000-255-3-4,96000,high_pass,1000.00000000000000000,43200.00000000000000000,255,-0.00000000313884058,-0.00000000316146370,-0.00000002478665954,0.00000016629550818,-153.11808558174169548,0.00000007300273840,0.00000000000000000,0
response-high_pass-96000-1024-3-4,96000,high_pass,1000.00000000000000000,43200.00000000000000000,1024,-0.00000000313884058,-0.00000000316146370,-0.00000002478665954,0.00000016629550818,-153.11808558174169548,0.00000007300273840,0.00000000000000000,0
response-high_pass-96000-1-3-5,96000,high_pass,1000.00000000000000000,47040.00000000000000000,1,-0.00000000000486600,-0.00000000000575511,-0.00000015690497615,0.00000001523033920,-149.10894284331507720,-0.00000000019231293,0.00000000000000000,0
response-high_pass-96000-127-3-5,96000,high_pass,1000.00000000000000000,47040.00000000000000000,127,-0.00000000000486600,-0.00000000000575511,-0.00000015690497615,0.00000001523033920,-149.10894284331507720,-0.00000000019231293,0.00000000000000000,0
response-high_pass-96000-128-3-5,96000,high_pass,1000.00000000000000000,47040.00000000000000000,128,-0.00000000000486600,-0.00000000000575511,-0.00000015690497615,0.00000001523033920,-149.10894284331507720,-0.00000000019231293,0.00000000000000000,0
response-high_pass-96000-255-3-5,96000,high_pass,1000.00000000000000000,47040.00000000000000000,255,-0.00000000000486600,-0.00000000000575511,-0.00000015690497615,0.00000001523033920,-149.10894284331507720,-0.00000000019231293,0.00000000000000000,0
response-high_pass-96000-1024-3-5,96000,high_pass,1000.00000000000000000,47040.00000000000000000,1024,-0.00000000000486600,-0.00000000000575511,-0.00000015690497615,0.00000001523033920,-149.10894284331507720,-0.00000000019231293,0.00000000000000000,0
response-high_pass-96000-1-4-0,96000,high_pass,9600.00000000000000000,2400.00000000000000000,1,-24.64659898597290066,-24.64659934943405872,-24.64660458713074576,-24.64659873200517737,-146.83507281238257747,-24.64659880025041971,0.00000000000000000,0
response-high_pass-96000-127-4-0,96000,high_pass,9600.00000000000000000,2400.00000000000000000,127,-24.64659898597290066,-24.64659934943405872,-24.64660458713074576,-24.64659873200517737,-146.83507281238257747,-24.64659880025041971,0.00000000000000000,0
response-high_pass-96000-128-4-0,96000,high_pass,9600.00000000000000000,2400.00000000000000000,128,-24.64659898597290066,-24.64659934943405872,-24.64660458713074576,-24.64659873200517737,-146.83507281238257747,-24.64659880025041971,0.00000000000000000,0
response-high_pass-96000-255-4-0,96000,high_pass,9600.00000000000000000,2400.00000000000000000,255,-24.64659898597290066,-24.64659934943405872,-24.64660458713074576,-24.64659873200517737,-146.83507281238257747,-24.64659880025041971,0.00000000000000000,0
response-high_pass-96000-1024-4-0,96000,high_pass,9600.00000000000000000,2400.00000000000000000,1024,-24.64659898597290066,-24.64659934943405872,-24.64660458713074576,-24.64659873200517737,-146.83507281238257747,-24.64659880025041971,0.00000000000000000,0
response-high_pass-96000-1-4-1,96000,high_pass,9600.00000000000000000,9600.00000000000000000,1,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638520719,-145.95985326852482444,-3.01030082920463116,0.00000000000000000,0
response-high_pass-96000-127-4-1,96000,high_pass,9600.00000000000000000,9600.00000000000000000,127,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638520719,-145.95985326852482444,-3.01030082920463116,0.00000000000000000,0
response-high_pass-96000-128-4-1,96000,high_pass,9600.00000000000000000,9600.00000000000000000,128,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638520719,-145.95985326852482444,-3.01030082920463116,0.00000000000000000,0
response-high_pass-96000-255-4-1,96000,high_pass,9600.00000000000000000,9600.00000000000000000,255,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638520719,-145.95985326852482444,-3.01030082920463116,0.00000000000000000,0
response-high_pass-96000-1024-4-1,96000,high_pass,9600.00000000000000000,9600.00000000000000000,1024,-3.01029995663980987,-3.01030015129960260,-3.01030074831781569,-3.01030070638520719,-145.95985326852482444,-3.01030082920463116,0.00000000000000000,0
response-high_pass-96000-1-4-2,96000,high_pass,9600.00000000000000000,19200.00000000000000000,1,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329821125018,-144.58382038116766921,-0.17033342103027754,0.00000000000000000,0
response-high_pass-96000-127-4-2,96000,high_pass,9600.00000000000000000,19200.00000000000000000,127,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329821125018,-144.58382038116766921,-0.17033342103027754,0.00000000000000000,0
response-high_pass-96000-128-4-2,96000,high_pass,9600.00000000000000000,19200.00000000000000000,128,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329821125018,-144.58382038116766921,-0.17033342103027754,0.00000000000000000,0
response-high_pass-96000-255-4-2,96000,high_pass,9600.00000000000000000,19200.00000000000000000,255,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329821125018,-144.58382038116766921,-0.17033342103027754,0.00000000000000000,0
response-high_pass-96000-1024-4-2,96000,high_pass,9600.00000000000000000,19200.00000000000000000,1024,-0.17033339298780301,-0.17033341198331903,-0.17033377272138275,-0.17033329821125018,-144.58382038116766921,-0.17033342103027754,0.00000000000000000,0
response-high_pass-96000-1-4-3,96000,high_pass,9600.00000000000000000,38400.00000000000000000,1,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455103067,-150.46847464681121664,-0.00053941737192874,0.00000000000000000,0
response-high_pass-96000-127-4-3,96000,high_pass,9600.00000000000000000,38400.00000000000000000,127,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455103067,-150.46847464681121664,-0.00053941737192874,0.00000000000000000,0
response-high_pass-96000-128-4-3,96000,high_pass,9600.00000000000000000,38400.00000000000000000,128,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455103067,-150.46847464681121664,-0.00053941737192874,0.00000000000000000,0
response-high_pass-96000-255-4-3,96000,high_pass,9600.00000000000000000,38400.00000000000000000,255,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455103067,-150.46847464681121664,-0.00053941737192874,0.00000000000000000,0
response-high_pass-96000-1024-4-3,96000,high_pass,9600.00000000000000000,38400.00000000000000000,1024,-0.00053946794723038,-0.00053946828366269,-0.00053924643495344,-0.00053929455103067,-150.46847464681121664,-0.00053941737192874,0.00000000000000000,0
response-high_pass-96000-1-4-4,96000,high_pass,9600.00000000000000000,43200.00000000000000000,1,-0.00003046049801952,-0.00003046056979563,-0.00003044302551527,-0.00003038732231635,-150.16222971762536531,-0.00003048061540175,0.00000000000000000,0
response-high_pass-96000-127-4-4,96000,high_pass,9600.00000000000000000,43200.00000000000000000,127,-0.00003046049801952,-0.00003046056979563,-0.00003044302551527,-0.00003038732231635,-150.16222971762536531,-0.00003048061540175,0.00000000000000000,0
response-high_pass-96000-128-4-4,96000,high_pass,9600.00000000000000000,43200.00000000000000000,128,-0.00003046049801952,-0.00003046056979563,-0.00003044302551527,-0.00003038732231635,-150.16222971762536531,-0.00003048061540175,0.00000000000000000,0
response-high_pass-96000-255-4-4,96000,high_pass,9600.00000000000000000,43200.00000000000000000,255,-0.00003046049801952,-0.00003046056979563,-0.00003044302551527,-0.00003038732231635,-150.16222971762536531,-0.00003048061540175,0.00000000000000000,0
response-high_pass-96000-1024-4-4,96000,high_pass,9600.00000000000000000,43200.00000000000000000,1024,-0.00003046049801952,-0.00003046056979563,-0.00003044302551527,-0.00003038732231635,-150.16222971762536531,-0.00003048061540175,0.00000000000000000,0
response-high_pass-96000-1-4-5,96000,high_pass,9600.00000000000000000,47040.00000000000000000,1,-0.00000004721278340,-0.00000004721551244,-0.00000025149694925,-0.00000003305708390,-146.58471367553252662,-0.00000004848011895,0.00000000000000000,0
response-high_pass-96000-127-4-5,96000,high_pass,9600.00000000000000000,47040.00000000000000000,127,-0.00000004721278340,-0.00000004721551244,-0.00000025149694925,-0.00000003305708390,-146.58471367553252662,-0.00000004848011895,0.00000000000000000,0
response-high_pass-96000-128-4-5,96000,high_pass,9600.00000000000000000,47040.00000000000000000,128,-0.00000004721278340,-0.00000004721551244,-0.00000025149694925,-0.00000003305708390,-146.58471367553252662,-0.00000004848011895,0.00000000000000000,0
response-high_pass-96000-255-4-5,96000,high_pass,9600.00000000000000000,47040.00000000000000000,255,-0.00000004721278340,-0.00000004721551244,-0.00000025149694925,-0.00000003305708390,-146.58471367553252662,-0.00000004848011895,0.00000000000000000,0
response-high_pass-96000-1024-4-5,96000,high_pass,9600.00000000000000000,47040.00000000000000000,1024,-0.00000004721278340,-0.00000004721551244,-0.00000025149694925,-0.00000003305708390,-146.58471367553252662,-0.00000004848011895,0.00000000000000000,0
response-high_pass-96000-1-5-0,96000,high_pass,43200.00000000000000000,10800.00000000000000000,1,-49.33428667586919403,-49.33428609957914546,-49.33433291891557815,-49.33428803159217324,-148.63241609779143459,-49.33428797964098322,0.00000000000000000,0
response-high_pass-96000-127-5-0,96000,high_pass,43200.00000000000000000,10800.00000000000000000,127,-49.33428667586919403,-49.33428609957914546,-49.33433291891557815,-49.33428803159217324,-148.63241609779143459,-49.33428797964098322,0.00000000000000000,0
response-high_pass-96000-128-5-0,96000,high_pass,43200.00000000000000000,10800.00000000000000000,128,-49.33428667586919403,-49.33428609957914546,-49.33433291891557815,-49.33428803159217324,-148.63241609779143459,-49.33428797964098322,0.00000000000000000,0
response-high_pass-96000-255-5-0,96000,high_pass,43200.00000000000000000,10800.00000000000000000,255,-49.33428667586919403,-49.33428609957914546,-49.33433291891557815,-49.33428803159217324,-148.63241609779143459,-49.33428797964098322,0.00000000000000000,0
response-high_pass-96000-1024-5-0,96000,high_pass,43200.00000000000000000,10800.00000000000000000,1024,-49.33428667586919403,-49.33428609957914546,-49.33433291891557815,-49.33428803159217324,-148.63241609779143459,-49.33428797964098322,0.00000000000000000,0
response-high_pass-96000-1-5-1,96000,high_pass,43200.00000000000000000,19200.00000000000000000,1,-37.56181924832652186,-37.56181864332780407,-37.56189523234174743,-37.56183150231775869,-151.20114129955351245,-37.56183162511830886,0.00000000000000000,0
response-high_pass-96000-127-5-1,96000,high_pass,43200.00000000000000000,19200.00000000000000000,127,-37.56181924832652186,-37.56181864332780407,-37.56189523234174743,-37.56183150231775869,-151.20114129955351245,-37.56183162511830886,0.00000000000000000,0
response-high_pass-96000-128-5-1,96000,high_pass,43200.00000000000000000,19200.00000000000000000,128,-37.56181924832652186,-37.56181864332780407,-37.56189523234174743,-37.56183150231775869,-151.20114129955351245,-37.56183162511830886,0.00000000000000000,0
response-high_pass-96000-255-5-1,96000,high_pass,43200.00000000000000000,19200.00000000000000000,255,-37.56181924832652186,-37.56181864332780407,-37.56189523234174743,-37.56183150231775869,-151.20114129955351245,-37.56183162511830886,0.00000000000000000,0
response-high_pass-96000-1024-5-1,96000,high_pass,43200.00000000000000000,19200.00000000000000000,1024,-37.56181924832652186,-37.56181864332780407,-37.56189523234174743,-37.56183150231775869,-151.20114129955351245,-37.56183162511830886,0.00000000000000000,0
response-high_pass-96000-1-5-2,96000,high_pass,43200.00000000000000000,43200.00000000000000000,1,-3.01029995663980587,-3.01029820564757600,-3.01029720273659063,-3.01029840368934254,-132.18134287831833262,-3.01029849698156093,0.00000000000000000,0
response-high_pass-96000-127-5-2,96000,high_pass,43200.00000000000000000,43200.00000000000000000,127,-3.01029995663980587,-3.01029820564757600,-3.01029720273659063,-3.01029840368934254,-132.18134287831833262,-3.01029849698156093,0.00000000000000000,0
response-high_pass-96000-128-5-2,96000,high_pass,43200.00000000000000000,43200.00000000000000000,128,-3.01029995663980587,-3.01029820564757600,-3.01029720273659063,-3.01029840368934254,-132.18134287831833262,-3.01029849698156093,0.00000000000000000,0
response-high_pass-96000-255-5-2,96000,high_pass,43200.00000000000000000,43200.00000000000000000,255,-3.01029995663980587,-3.01029820564757600,-3.01029720273659063,-3.01029840368934254,-132.18134287831833262,-3.01029849698156093,0.00000000000000000,0
response-high_pass-96000-1024-5-2,96000,high_pass,43200.00000000000000000,43200.00000000000000000,1024,-3.01029995663980587,-3.01029820564757600,-3.01029720273659063,-3.01029840368934254,-132.18134287831833262,-3.01029849698156093,0.00000000000000000,0
response-high_pass-96000-1-5-3,96000,high_pass,43200.00000000000000000,47040.00000000000000000,1,-0.00672618847215110,-0.00672607219483654,-0.00672610922587238,-0.00672593925042562,-132.26307067775027804,-0.00672595467286406,0.00000000000000000,0
response-high_pass-96000-127-5-3,96000,high_pass,43200.00000000000000000,47040.00000000000000000,127,-0.00672618847215110,-0.00672607219483654,-0.00672610922587238,-0.00672593925042562,-132.26307067775027804,-0.00672595467286406,0.00000000000000000,0
response-high_pass-96000-128-5-3,96000,high_pass,43200.00000000000000000,47040.00000000000000000,128,-0.00672618847215110,-0.00672607219483654,-0.00672610922587238,-0.00672593925042562,-132.26307067775027804,-0.00672595467286406,0.00000000000000000,0
response-high_pass-96000-255-5-3,96000,high_pass,43200.00000000000000000,47040.00000000000000000,255,-0.00672618847215110,-0.00672607219483654,-0.00672610922587238,-0.00672593925042562,-132.26307067775027804,-0.00672595467286406,0.00000000000000000,0
response-high_pass-96000-1024-5-3,96000,high_pass,43200.00000000000000000,47040.00000000000000000,1024,-0.00672618847215110,-0.00672607219483654,-0.00672610922587238,-0.00672593925042562,-132.26307067775027804,-0.00672595467286406,0.00000000000000000,0
response-high_pass-96000-1-5-4,96000,high_pass,43200.00000000000000000,47996.00000000000000000,1,-0.00000000000203666,-0.00000000000002314,-0.00000007461392772,0.00000000234956459,-132.34948253169864074,0.00000000126427960,0.00000000000000000,0
response-high_pass-96000-127-5-4,96000,high_pass,43200.00000000000000000,47996.00000000000000000,127,-0.00000000000203666,-0.00000000000002314,-0.00000007461392772,0.00000000234956459,-132.34948253169864074,0.00000000126427960,0.00000000000000000,0
response-high_pass-96000-128-5-4,96000,high_pass,43200.00000000000000000,47996.00000000000000000,128,-0.00000000000203666,-0.00000000000002314,-0.00000007461392772,0.00000000234956459,-132.34948253169864074,0.00000000126427960,0.00000000000000000,0
response-high_pass-96000-255-5-4,96000,high_pass,43200.00000000000000000,47996.00000000000000000,255,-0.00000000000203666,-0.00000000000002314,-0.00000007461392772,0.00000000234956459,-132.34948253169864074,0.00000000126427960,0.00000000000000000,0
response-high_pass-96000-1024-5-4,96000,high_pass,43200.00000000000000000,47996.00000000000000000,1024,-0.00000000000203666,-0.00000000000002314,-0.00000007461392772,0.00000000234956459,-132.34948253169864074,0.00000000126427960,0.00000000000000000,0
response-low_pass-96000-1-0-0,96000,low_pass,10.00000000000000000,4.00000000000000000,1,-0.10978011102802705,-0.10978001460162422,-0.10977902963755580,-0.10978780950342305,-125.61746892827521549,-0.10978781050761922,0.00000000000000000,0
response-low_pass-96000-127-0-0,96000,low_pass,10.00000000000000000,4.00000000000000000,127,-0.10978011102802705,-0.10978001460162422,-0.10977902963755580,-0.10978780950342305,-125.61746892827521549,-0.10978781050761922,0.00000000000000000,0
response-low_pass-96000-128-0-0,96000,low_pass,10.00000000000000000,4.00000000000000000,128,-0.10978011102802705,-0.10978001460162422,-0.10977902963755580,-0.10978780950342305,-125.61746892827521549,-0.10978781050761922,0.00000000000000000,0
response-low_pass-96000-255-0-0,96000,low_pass,10.00000000000000000,4.00000000000000000,255,-0.10978011102802705,-0.10978001460162422,-0.10977902963755580,-0.10978780950342305,-125.61746892827521549,-0.10978781050761922,0.00000000000000000,0
response-low_pass-96000-1024-0-0,96000,low_pass,10.00000000000000000,4.00000000000000000,1024,-0.10978011102802705,-0.10978001460162422,-0.10977902963755580,-0.10978780950342305,-125.61746892827521549,-0.10978781050761922,0.00000000000000000,0
response-low_pass-96000-1-0-1,96000,low_pass,10.00000000000000000,10.00000000000000000,1,-3.01029995567384701,-3.01029957322235875,-3.01029909566019427,-3.01029758701677519,-87.61152002325852095,-3.01029758177456408,0.00000000000000000,0
response-low_pass-96000-127-0-1,96000,low_pass,10.00000000000000000,10.00000000000000000,127,-3.01029995567384701,-3.01029957322235875,-3.01029909566019427,-3.01029758701677519,-87.61152002325852095,-3.01029758177456408,0.00000000000000000,0
response-low_pass-96000-128-0-1,96000,low_pass,10.00000000000000000,10.00000000000000000,128,-3.01029995567384701,-3.01029957322235875,-3.01029909566019427,-3.01029758701677519,-87.61152002325852095,-3.01029758177456408,0.00000000000000000,0
response-low_pass-96000-255-0-1,96000,low_pass,10.00000000000000000,10.00000000000000000,255,-3.01029995567384701,-3.01029957322235875,-3.01029909566019427,-3.01029758701677519,-87.61152002325852095,-3.01029758177456408,0.00000000000000000,0
response-low_pass-96000-1024-0-1,96000,low_pass,10.00000000000000000,10.00000000000000000,1024,-3.01029995567384701,-3.01029957322235875,-3.01029909566019427,-3.01029758701677519,-87.61152002325852095,-3.01029758177456408,0.00000000000000000,0
response-low_pass-96000-1-0-2,96000,low_pass,10.00000000000000000,12.00000000000000000,1,-4.87647365827927182,-4.87647325989971314,-4.87647451482600935,-4.87647776505141728,-132.18699200383872494,-4.87647776776634156,0.00000000000000000,0
response-low_pass-96000-127-0-2,96000,low_pass,10.00000000000000000,12.00000000000000000,127,-4.87647365827927182,-4.87647325989971314,-4.87647451482600935,-4.87647776505141728,-132.18699200383872494,-4.87647776776634156,0.00000000000000000,0
response-low_pass-96000-128-0-2,96000,low_pass,10.00000000000000000,12.00000000000000000,128,-4.87647365827927182,-4.87647325989971314,-4.87647451482600935,-4.87647776505141728,-132.18699200383872494,-4.87647776776634156,0.00000000000000000,0
response-low_pass-96000-255-0-2,96000,low_pass,10.00000000000000000,12.00000000000000000,255,-4.87647365827927182,-4.87647325989971314,-4.87647451482600935,-4.87647776505141728,-132.18699200383872494,-4.87647776776634156,0.00000000000000000,0
response-low_pass-96000-1024-0-2,96000,low_pass,10.00000000000000000,12.00000000000000000,1024,-4.87647365827927182,-4.87647325989971314,-4.87647451482600935,-4.87647776505141728,-132.18699200383872494,-4.87647776776634156,0.00000000000000000,0
response-low_pass-96000-1-0-3,96000,low_pass,10.00000000000000000,40.00000000000000000,1,-24.09934049823884550,-24.09934026965824216,-24.09934019795987226,-24.09933374355712843,-161.37658031115452673,-24.09933373171217497,0.00000000000000000,0
